Pokemon#,Level/TM/HM,Move_Name,Type,Power,Accuracy,PP,,,,,,,,,,,,,,,,,,,
15,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
15,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
16,1,Gust,Normal,40,1,35,,,,,,,,,,,,,,,,,,,
16,5,Sand-Attack,Normal,Null,1,15,,,,,,,,,,,,,,,,,,,
16,12,Quick Attack,Normal,40,1,30,,,,,,,,,,,,,,,,,,,
16,19,Whirlwind,Normal,Null,0.85,20,,,,,,,,,,,,,,,,,,,
16,28,Wing Attack,Flying,35,1,35,,,,,,,,,,,,,,,,,,,
16,36,Agility,Psychic,Null,Null,30,,,,,,,,,,,,,,,,,,,
16,44,Mirror Move,Flying,Null,Null,20,,,,,,,,,,,,,,,,,,,
16,HM02,Fly,Flying,70,0.95,15,,,,,,,,,,,,,,,,,,,
16,TM02,Razor Wind,Normal,80,0.75,10,,,,,,,,,,,,,,,,,,,
16,TM04,Whirlwind,Normal,Null,0.85,20,,,,,,,,,,,,,,,,,,,
16,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
16,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
16,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
16,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
16,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
16,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
16,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
16,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
16,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
16,TM43,Sky Attack,Flying,140,0.9,5,,,,,,,,,,,,,,,,,,,
16,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
16,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
17,1,Gust,Normal,40,1,35,,,,,,,,,,,,,,,,,,,
17,1,Sand-Attack,Normal,Null,1,15,,,,,,,,,,,,,,,,,,,
17,5,Sand-Attack,Normal,Null,1,15,,,,,,,,,,,,,,,,,,,
17,12,Quick Attack,Normal,40,1,30,,,,,,,,,,,,,,,,,,,
17,21,Whirlwind,Normal,Null,0.85,20,,,,,,,,,,,,,,,,,,,
17,31,Wing Attack,Flying,35,1,35,,,,,,,,,,,,,,,,,,,
17,40,Agility,Psychic,Null,Null,30,,,,,,,,,,,,,,,,,,,
17,49,Mirror Move,Flying,Null,Null,20,,,,,,,,,,,,,,,,,,,
17,HM02,Fly,Flying,70,0.95,15,,,,,,,,,,,,,,,,,,,
17,TM02,Razor Wind,Normal,80,0.75,10,,,,,,,,,,,,,,,,,,,
17,TM04,Whirlwind,Normal,Null,0.85,20,,,,,,,,,,,,,,,,,,,
17,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
17,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
17,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
17,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
17,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
17,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
17,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
17,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
17,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
17,TM43,Sky Attack,Flying,140,0.9,5,,,,,,,,,,,,,,,,,,,
17,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
17,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
18,1,Gust,Normal,40,1,35,,,,,,,,,,,,,,,,,,,
18,1,Quick Attack,Normal,40,1,30,,,,,,,,,,,,,,,,,,,
18,1,Sand-Attack,Normal,Null,1,15,,,,,,,,,,,,,,,,,,,
18,5,Sand-Attack,Normal,Null,1,15,,,,,,,,,,,,,,,,,,,
18,12,Quick Attack,Normal,40,1,30,,,,,,,,,,,,,,,,,,,
18,21,Whirlwind,Normal,Null,0.85,20,,,,,,,,,,,,,,,,,,,
18,31,Wing Attack,Flying,35,1,35,,,,,,,,,,,,,,,,,,,
18,44,Agility,Psychic,Null,Null,30,,,,,,,,,,,,,,,,,,,
18,54,Mirror Move,Flying,Null,Null,20,,,,,,,,,,,,,,,,,,,
18,HM02,Fly,Flying,70,0.95,15,,,,,,,,,,,,,,,,,,,
18,TM02,Razor Wind,Normal,80,0.75,10,,,,,,,,,,,,,,,,,,,
18,TM04,Whirlwind,Normal,Null,0.85,20,,,,,,,,,,,,,,,,,,,
18,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
18,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
18,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
18,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
18,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
18,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
18,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
18,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
18,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
18,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
18,TM43,Sky Attack,Flying,140,0.9,5,,,,,,,,,,,,,,,,,,,
18,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
18,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
19,1,Tackle,Normal,35,0.95,35,,,,,,,,,,,,,,,,,,,
19,1,Tail Whip,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
19,7,Quick Attack,Normal,40,1,30,,,,,,,,,,,,,,,,,,,
19,14,Hyper Fang,Normal,80,0.9,15,,,,,,,,,,,,,,,,,,,
19,23,Focus Energy,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
19,34,Super Fang,Normal,Null,0.9,10,,,,,,,,,,,,,,,,,,,
19,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
19,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
19,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
19,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
19,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
19,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
19,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
19,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
19,TM24,Thunderbolt,Electric,95,1,15,,,,,,,,,,,,,,,,,,,
19,TM25,Thunder,Electric,120,0.7,10,,,,,,,,,,,,,,,,,,,
19,TM28,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
19,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
19,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
19,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
19,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
19,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
19,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
19,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
20,1,Quick Attack,Normal,40,1,30,,,,,,,,,,,,,,,,,,,
20,1,Tackle,Normal,35,0.95,35,,,,,,,,,,,,,,,,,,,
20,1,Tail Whip,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
20,7,Quick Attack,Normal,40,1,30,,,,,,,,,,,,,,,,,,,
20,14,Hyper Fang,Normal,80,0.9,15,,,,,,,,,,,,,,,,,,,
20,27,Focus Energy,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
20,41,Super Fang,Normal,Null,0.9,10,,,,,,,,,,,,,,,,,,,
20,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
20,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
20,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
20,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
20,TM11,BubbleBeam,Water,65,1,20,,,,,,,,,,,,,,,,,,,
20,TM12,Water Gun,Water,40,1,25,,,,,,,,,,,,,,,,,,,
20,TM13,Ice Beam,Ice,95,1,10,,,,,,,,,,,,,,,,,,,
20,TM14,Blizzard,Ice,120,0.9,5,,,,,,,,,,,,,,,,,,,
20,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
20,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
20,TM24,Thunderbolt,Electric,95,1,15,,,,,,,,,,,,,,,,,,,
20,TM25,Thunder,Electric,120,0.7,10,,,,,,,,,,,,,,,,,,,
20,TM28,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
20,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
20,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
20,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
20,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
20,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
20,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
20,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
21,1,Peck,Flying,35,1,35,,,,,,,,,,,,,,,,,,,
21,1,Growl,Normal,Null,1,40,,,,,,,,,,,,,,,,,,,
21,9,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
21,15,Fury Attack,Normal,15,0.85,20,,,,,,,,,,,,,,,,,,,
21,22,Mirror Move,Flying,Null,Null,20,,,,,,,,,,,,,,,,,,,
21,29,Drill Peck,Flying,80,1,20,,,,,,,,,,,,,,,,,,,
21,36,Agility,Psychic,Null,Null,30,,,,,,,,,,,,,,,,,,,
21,HM02,Fly,Flying,70,0.95,15,,,,,,,,,,,,,,,,,,,
21,TM02,Razor Wind,Normal,80,0.75,10,,,,,,,,,,,,,,,,,,,
21,TM04,Whirlwind,Normal,Null,0.85,20,,,,,,,,,,,,,,,,,,,
21,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
21,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
21,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
21,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
21,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
21,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
21,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
21,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
21,TM43,Sky Attack,Flying,140,0.9,5,,,,,,,,,,,,,,,,,,,
21,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
21,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
22,1,Peck,Flying,35,1,35,,,,,,,,,,,,,,,,,,,
22,1,Growl,Normal,Null,1,40,,,,,,,,,,,,,,,,,,,
22,1,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
22,9,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
22,15,Fury Attack,Normal,15,0.85,20,,,,,,,,,,,,,,,,,,,
22,25,Mirror Move,Flying,Null,Null,20,,,,,,,,,,,,,,,,,,,
22,34,Drill Peck,Flying,80,1,20,,,,,,,,,,,,,,,,,,,
22,43,Agility,Psychic,Null,Null,30,,,,,,,,,,,,,,,,,,,
22,HM02,Fly,Flying,70,0.95,15,,,,,,,,,,,,,,,,,,,
22,TM02,Razor Wind,Normal,80,0.75,10,,,,,,,,,,,,,,,,,,,
22,TM04,Whirlwind,Normal,Null,0.85,20,,,,,,,,,,,,,,,,,,,
22,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
22,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
22,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
22,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
22,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
22,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
22,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
22,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
22,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
22,TM43,Sky Attack,Flying,140,0.9,5,,,,,,,,,,,,,,,,,,,
22,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
22,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
23,1,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
23,1,Wrap,Normal,15,0.85,20,,,,,,,,,,,,,,,,,,,
23,10,Poison Sting,Poison,15,1,35,,,,,,,,,,,,,,,,,,,
23,17,Bite,Normal,60,1,25,,,,,,,,,,,,,,,,,,,
23,24,Glare,Normal,Null,0.75,30,,,,,,,,,,,,,,,,,,,
23,31,Screech,Normal,Null,0.85,40,,,,,,,,,,,,,,,,,,,
23,38,Acid,Poison,40,1,30,,,,,,,,,,,,,,,,,,,
23,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
23,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
23,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
23,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
23,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
23,TM21,Mega Drain,Grass,40,1,10,,,,,,,,,,,,,,,,,,,
23,TM26,Earthquake,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
23,TM27,Fissure,Ground,Null,0.3,5,,,,,,,,,,,,,,,,,,,
23,TM28,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
23,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
23,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
23,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
23,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
23,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
23,TM48,Rock Slide,Rock,75,0.9,10,,,,,,,,,,,,,,,,,,,
23,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
24,1,Leer,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
24,1,Wrap,Normal,15,0.85,20,,,,,,,,,,,,,,,,,,,
24,1,Poison Sting,Poison,15,1,35,,,,,,,,,,,,,,,,,,,
24,10,Poison Sting,Poison,15,1,35,,,,,,,,,,,,,,,,,,,
24,17,Bite,Normal,60,1,25,,,,,,,,,,,,,,,,,,,
24,27,Glare,Normal,Null,0.75,30,,,,,,,,,,,,,,,,,,,
24,36,Screech,Normal,Null,0.85,40,,,,,,,,,,,,,,,,,,,
24,47,Acid,Poison,40,1,30,,,,,,,,,,,,,,,,,,,
24,HM04,Strength,Normal,80,1,15,,,,,,,,,,,,,,,,,,,
24,HM04,Strength,Normal,80,1,15,,,,,,,,,,,,,,,,,,,
24,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
24,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
24,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
24,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
24,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
24,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
24,TM21,Mega Drain,Grass,40,1,10,,,,,,,,,,,,,,,,,,,
24,TM26,Earthquake,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
24,TM27,Fissure,Ground,Null,0.3,5,,,,,,,,,,,,,,,,,,,
24,TM28,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
24,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
24,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
24,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
24,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
24,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
24,TM48,Rock Slide,Rock,75,0.9,10,,,,,,,,,,,,,,,,,,,
24,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
25,1,ThunderShock,Electric,40,1,30,,,,,,,,,,,,,,,,,,,
25,1,Growl,Normal,Null,1,40,,,,,,,,,,,,,,,,,,,
25,9,Thunder Wave,Electric,Null,1,20,,,,,,,,,,,,,,,,,,,
25,16,Quick Attack,Normal,40,1,30,,,,,,,,,,,,,,,,,,,
25,26,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
25,33,Agility,Psychic,Null,Null,30,,,,,,,,,,,,,,,,,,,
25,43,Thunder,Electric,120,0.7,10,,,,,,,,,,,,,,,,,,,
25,HM05,Flash,Normal,Null,0.7,20,,,,,,,,,,,,,,,,,,,
25,TM01,Mega Punch,Normal,80,0.85,20,,,,,,,,,,,,,,,,,,,
25,TM05,Mega Kick,Normal,120,0.75,5,,,,,,,,,,,,,,,,,,,
25,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
25,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
25,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
25,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
25,TM16,Pay Day,Normal,40,1,20,,,,,,,,,,,,,,,,,,,
25,TM17,Submission,Fighting,80,0.8,25,,,,,,,,,,,,,,,,,,,
25,TM19,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
25,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
25,TM24,Thunderbolt,Electric,95,1,15,,,,,,,,,,,,,,,,,,,
25,TM25,Thunder,Electric,120,0.7,10,,,,,,,,,,,,,,,,,,,
25,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
25,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
25,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
25,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
25,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
25,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
25,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
25,TM45,Thunder Wave,Electric,Null,1,20,,,,,,,,,,,,,,,,,,,
25,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
26,1,Thunder Wave,Electric,Null,1,20,,,,,,,,,,,,,,,,,,,
26,1,ThunderShock,Electric,40,1,30,,,,,,,,,,,,,,,,,,,
26,1,Growl,Normal,Null,1,40,,,,,,,,,,,,,,,,,,,
26,HM05,Flash,Normal,Null,0.7,20,,,,,,,,,,,,,,,,,,,
26,TM01,Mega Punch,Normal,80,0.85,20,,,,,,,,,,,,,,,,,,,
26,TM05,Mega Kick,Normal,120,0.75,5,,,,,,,,,,,,,,,,,,,
26,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
26,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
26,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
26,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
26,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
26,TM16,Pay Day,Normal,40,1,20,,,,,,,,,,,,,,,,,,,
26,TM17,Submission,Fighting,80,0.8,25,,,,,,,,,,,,,,,,,,,
26,TM19,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
26,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
26,TM24,Thunderbolt,Electric,95,1,15,,,,,,,,,,,,,,,,,,,
26,TM25,Thunder,Electric,120,0.7,10,,,,,,,,,,,,,,,,,,,
26,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
26,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
26,TM33,Reflect,Psychic,Null,Null,20,,,,,,,,,,,,,,,,,,,
26,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
26,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
26,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
26,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
26,TM45,Thunder Wave,Electric,Null,1,20,,,,,,,,,,,,,,,,,,,
26,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
27,1,Scratch,Normal,40,1,35,,,,,,,,,,,,,,,,,,,
27,10,Sand-Attack,Normal,Null,1,15,,,,,,,,,,,,,,,,,,,
27,17,Slash,Normal,70,1,20,,,,,,,,,,,,,,,,,,,
27,24,Poison Sting,Poison,15,1,35,,,,,,,,,,,,,,,,,,,
27,31,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
27,38,Fury Swipes,Normal,18,0.8,15,,,,,,,,,,,,,,,,,,,
27,HM01,Cut,Normal,50,0.95,30,,,,,,,,,,,,,,,,,,,
27,HM04,Strength,Normal,80,1,15,,,,,,,,,,,,,,,,,,,
27,TM03,Swords Dance,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
27,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
27,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
27,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
27,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
27,TM17,Submission,Fighting,80,0.8,25,,,,,,,,,,,,,,,,,,,
27,TM19,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
27,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
27,TM26,Earthquake,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
27,TM27,Fissure,Ground,Null,0.3,5,,,,,,,,,,,,,,,,,,,
27,TM28,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
27,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
27,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
27,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
27,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
27,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
27,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
27,TM48,Rock Slide,Rock,75,0.9,10,,,,,,,,,,,,,,,,,,,
27,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
28,1,Sand-Attack,Normal,Null,1,15,,,,,,,,,,,,,,,,,,,
28,1,Scratch,Normal,40,1,35,,,,,,,,,,,,,,,,,,,
28,10,Sand-Attack,Normal,Null,1,15,,,,,,,,,,,,,,,,,,,
28,17,Slash,Normal,70,1,20,,,,,,,,,,,,,,,,,,,
28,27,Poison Sting,Poison,15,1,35,,,,,,,,,,,,,,,,,,,
28,36,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
28,47,Fury Swipes,Normal,18,0.8,15,,,,,,,,,,,,,,,,,,,
28,HM01,Cut,Normal,50,0.95,30,,,,,,,,,,,,,,,,,,,
28,HM04,Strength,Normal,80,1,15,,,,,,,,,,,,,,,,,,,
28,TM03,Swords Dance,Normal,Null,Null,30,,,,,,,,,,,,,,,,,,,
28,TM06,Toxic,Poison,Null,0.85,10,,,,,,,,,,,,,,,,,,,
28,TM08,Body Slam,Normal,85,1,15,,,,,,,,,,,,,,,,,,,
28,TM09,Take Down,Normal,90,0.85,20,,,,,,,,,,,,,,,,,,,
28,TM10,Double-Edge,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
28,TM15,Hyper Beam,Normal,150,0.9,5,,,,,,,,,,,,,,,,,,,
28,TM17,Submission,Fighting,80,0.8,25,,,,,,,,,,,,,,,,,,,
28,TM19,Seismic Toss,Fighting,Null,1,20,,,,,,,,,,,,,,,,,,,
28,TM20,Rage,Normal,20,1,20,,,,,,,,,,,,,,,,,,,
28,TM26,Earthquake,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
28,TM27,Fissure,Ground,Null,0.3,5,,,,,,,,,,,,,,,,,,,
28,TM28,Dig,Ground,100,1,10,,,,,,,,,,,,,,,,,,,
28,TM31,Mimic,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
28,TM32,Double Team,Normal,Null,Null,15,,,,,,,,,,,,,,,,,,,
28,TM34,Bide,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
28,TM39,Swift,Normal,60,Null,20,,,,,,,,,,,,,,,,,,,
28,TM40,Skull Bash,Normal,100,1,15,,,,,,,,,,,,,,,,,,,
28,TM44,Rest,Psychic,Null,Null,10,,,,,,,,,,,,,,,,,,,
28,TM48,Rock Slide,Rock,75,0.9,10,,,,,,,,,,,,,,,,,,,
28,TM50,Substitute,Normal,Null,Null,10,,,,,,,,,,,,,,,,,,,
29,1,Growl,Normal,Null,1,40,,,,,,,,,,,,,,,,,,,
29,1,Tackle,Normal,35,0.95,35,,,,,,,,,,,,,,,,,,,
29,8,Scratch,Normal,40,1,35,,,,,,,,,,,,,,,,,,,
29,14,Poison Sting,Poison,15,1,35,,,,,,,,,,,,,,,,,,,
29,21,Tail Whip,Normal,Null,1,30,,,,,,,,,,,,,,,,,,,
29,29,Bite,Normal,60,1,25,,,,,,,,,,,,,,,,,,,
29,36,Fury Swipes,Normal,18,0.8,15,,,,,,,,,,,,,,,,,,,
29,43,Double Kick,Fighting,30,1,30,,,,,,,,,,,,,,,,,,,
